emisor,termino_consulta,idioma,fuente,titulo,autor,descripcion,url,url_imagen,contenido,fecha_publicacion,fecha_consulta_desde,fecha_consulta_hasta
ENEL,ENEL,es,Lavozdegalicia.es,"Sé lo que hicisteis, pero quiero volver a verlo: los «millennials» recuperan sus películas favoritas",laura g. del valle,La posironía los ha convertido en largometrajes de culto. Comedias románticas y filmes para adolescentes de los noventa y 2000 vuelven estos meses a los cines,https://www.lavozdegalicia.es/noticia/fugas/2025/08/22/se-hicisteis-quiero-volver-verlo/0003_202508SF22P7991.htm,https://img.lavdg.com/sc/QOInUBwEmqBxgv5IjtJt1ZlqxUA=/1280x/2025/08/21/00121755774602215298731/Foto/j_20250813_144319000.jpg,"Ahora que empezábamos a entender que la máquina de la nostalgia también se escacharra —ahí está la terrible vuelta a la televisión de Sexo en Nueva York reconvertida en And Just Like That—, Hollywood… [+3570 chars]",2025-08-22T03:00:00,2025-07-27,2025-08-25
BBVA,BBVA,es,Milenio,Demanda de crédito en México se estanca en el segundo trimestre: BBVA,Jordan Saucedo,"La institución financiera BBVA México reveló que la demanda de crédito en los bancos con mayor participación de mercado, no percibieron cambios significativos durante el segundo trimestre de 2025, esto a pesar de experimentar crecimientos en diferentes segmen…",https://www.milenio.com/negocios/demanda-decredito-en-mexico-se-estanca-en-el-segundo-trimestre-bbva,https://cdn.milenio.com/uploads/media/2023/10/02/logo-banco-bbva-fachada-sucursal.jpeg,"La institución financiera BBVA México reveló que la demanda de crédito en los bancos con mayor participación de mercado, no percibieron cambios significativos durante el segundo trimestre de 2025, es… [+2358 chars]",2025-08-22T02:22:00,2025-07-27,2025-08-25
BBVA,BBVA,es,Milenio,¿Y el Fan ID? Liga MX decreta nuevas medidas de seguridad; quiere tipificar violencia en los estadios,Rafael Solchaga,"La Liga MX y la Federación Mexicana de Futbol (FMF) anunciaron nuevas medidas de seguridad para los aficionados y buscan que la violencia en los estadios sea tipificado legalmente como un delito grave.A través de un comunicado, la Liga mexicana y la FMF revel…",https://www.milenio.com/futbol/liga-mx/liga-mx-busca-tipificar-la-violencia-en-los-estadios-como-delito-grave,https://cdn.milenio.com/uploads/media/2025/08/21/liga-mx-redoblara-operativos-estadios.jpg,La Liga MX y la Federación Mexicana de Futbol (FMF) anunciaron nuevas medidas de seguridad para los aficionados y buscan que la violencia en los estadios sea tipificado legalmente como un delito grav… [+2336 chars],2025-08-22T02:12:00,2025-07-27,2025-08-25
MINEROS,MINEROS,es,Forbes.com.mx,"Trump considera reasignar 2,000 mdd de la Ley CHIPS para financiar proyectos de minerales críticos",Forbes Staff,"Forbes México.
 Trump considera reasignar 2,000 mdd de la Ley CHIPS para financiar proyectos de minerales críticos

La medida tomaría fondos ya asignados por el Congreso para la investigación de semiconductores y la construcción de fábricas de chips, evitando…",https://forbes.com.mx/trump-considera-reasignar-2000-mdd-de-la-ley-chips-para-financiar-proyectos-de-minerales-criticos/,https://cdn.forbes.com.mx/2021/03/chip.jpg,La administración Trump está considerando un plan para reasignar al menos 2 mil millones de dólares del CHIPS Act para financiar proyectos de minerales críticos y aumentar la influencia del secretari… [+6455 chars],2025-08-22T01:36:34,2025-07-27,2025-08-25
Banco Santander,Banco Santander,es,Milenio,Rappi suma a 150 mil repartidores a la seguridad social del IMSS,Nilsa Hernández,La plataforma colombiana de reparto a domicilio Rappi informó que ha registrado a 150 mil repartidores ante el Instituto Mexicano del Seguro Social (IMSS) tras la reforma en materia de trabajo en plataformas digitales del gobierno federal.En conferencia de pr…,https://www.milenio.com/negocios/rappi-suma-150-mil-repartidores-seguridad-social-imss,https://cdn.milenio.com/uploads/media/2025/07/01/listisimos-cumplir-ley-repartidores-afirma.jpeg,La plataforma colombiana de reparto a domicilio Rappi informó que ha registrado a 150 mil repartidores ante el Instituto Mexicano del Seguro Social (IMSS) tras la reforma en materia de trabajo en pla… [+1536 chars],2025-08-22T01:09:18,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Latercera.com,"Álvaro García, el nuevo ministro de Economía que se negó ir a la campaña de Jara",Juan Andrés Quezada,"Naturista y practicante del yoga, regresa al mismo cargo que tuvo durante gran parte del gobierno de Frei. El economista PPD dejó aquel gabinete al mismo tiempo que Ricardo Lagos, justamente para sumarse a su campaña. A comienzos de año, tras un largo periodo…",https://www.latercera.com/politica/noticia/alvaro-garcia-el-nuevo-ministro-de-economia-que-se-nego-ir-a-la-campana-de-jara/,https://www.latercera.com/resizer/v2/NSB2DCSFYJFAHIAEY32PIZK45U.jpg?auth=a07805d30ab8ea7158ec1f40b91530c830344643494a3fb9de843845de236be1&height=630&width=1200&smart=true,"Pese a sus cuatro años como ministro de Economía, Fomento y Reconstrucción del gobierno de Eduardo Frei, Álvaro García (PPD), era -para muchos- el nombre menos conocido del cuarteto escogido por Rica… [+4126 chars]",2025-08-22T00:58:11,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Nacion.com,Rodrigo Chaves en audiencia por levantamiento de inmunidad: Diputados reciben informe de magistrado y declaración de Bulgarelli,Aarón Sequeira,"La Comisión especial sobre levantamiento de la inmunidad del presidente de la República, Rodrigo Chaves, y el ministro de Cultura, Jorge Rodríguez, recibió este jueves documentación que había solicitado a la Corte Suprema de Justicia y a la Fiscalía General d…",https://www.nacion.com/politica/rodrigo-chaves-en-audiencia-por-levantamiento-de/XVGHS3JB4ZFKHICWYORCMHTMAY/story/,https://www.nacion.com/resizer/v2/E6R4I6YBAJEJBHZZ45GVMXDKTU.jpg?smart=true&auth=01e017e120c2bcbe65de976b6cb836ad380c0be2b177ded88b53b3646584cbf3&width=1440,"La Comisión especial sobre levantamiento de la inmunidad del presidente de la República, Rodrigo Chaves, y el ministro de Cultura, Jorge Rodríguez, recibió este jueves documentación que había solicit… [+4818 chars]",2025-08-22T00:52:49,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Nacion.com,Contralora exige derecho de respuesta a Rodrigo Chaves; pide que sea leído en conferencia de Casa Presidencial,Sofía Sánchez Ramírez,"La contralora Marta Acosta exigió un derecho de rectificación y respuesta al presidente de la República, Rodrigo Chaves, por pronunciar afirmaciones que calificó de falsas, violentas y misóginas.",https://www.nacion.com/politica/contralora-exige-derecho-de-respuesta-a-rodrigo/4TDWXRBSLRFX5BDDVO5CW4CXSE/story/,https://www.nacion.com/resizer/v2/S5RO747OOVFAPGFC2KFKVNR6UY.png?smart=true&auth=5d071b1a0c5024740a19150fd5a55e1a2b36fa482dd6a18e02b1c8d27818369a&width=1440,"La contralora Marta Acosta exigió un derecho de rectificación y respuesta al presidente de la República, Rodrigo Chaves,por pronunciar afirmaciones que calificó de falsas, violentas y misóginas (adve… [+3751 chars]",2025-08-22T00:16:51,2025-07-27,2025-08-25
ENEL,ENEL,es,Expansion.com,Los mejores profesores de la Historia del cine,Álvaro Pérez-Alberca,"Cualquiera que haya ido a la escuela se ha topado alguna vez con un Don Fulanito o una Doña Menganita empeñados en amargarle la vida con logaritmos, perífrasis verbales o reyes...",https://www.expansion.com/directivos/2025/08/22/68a751ce468aeb0b378b4580.html,https://phantom-expansion.uecdn.es/a5b4d91b0a8f25d17b82657eac381ec6/crop/0x0/1280x853/resize/1200/f/webp/assets/multimedia/imagenes/2025/08/21/17557951143361.jpg,Así ha dibujado el séptimo arte la profesión de los maestros y educadores.Cualquiera que haya ido a la escuela se ha topado alguna vez con un Don Fulanito o una Doña Menganita empeñados en amargarle … [+5700 chars],2025-08-21T23:07:18,2025-07-27,2025-08-25
Banco Santander,Banco Santander,es,Expansion.com,CaixaBank capta 140.000 clientes en un solo trimestre,R. Lander,"CaixaBank acelera el ritmo de captación de clientes. En el último trimestre (abril-junio), la entidad registró 140.000 altas en términos netos. El banco estuvo dos años...",https://www.expansion.com/empresas/banca/2025/08/22/68a76459e5fdea59078b457e.html,https://phantom-expansion.uecdn.es/b8f9e0e880fec430991f658d3120c873/crop/185x33/2026x1261/resize/1200/f/webp/assets/multimedia/imagenes/2025/08/21/17557981395558.jpg,"Siete de cada diez usuarios del banco tiene contratados tres o más productos con la entidad, la mayor de España por tamaño de balance.CaixaBank acelera el ritmo de captación de clientes. En el último… [+4120 chars]",2025-08-21T23:01:33,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Excelsior.com.mx,"Estos países en Europa no usan euro, te decimos cómo te conviene pagar para no perder",marisela.valencia,"Marisela Valencia
Al momento de viajar, dos puntos clave que debemos conocer son el idioma y la moneda local. Más allá del uso de efectivo, te puede ahorrar dolores de cabeza. Si viajas pronto a Europa, te decimos qué países no usan el euro y cómo te convien…",https://www.excelsior.com.mx/estilo-de-vida/paises-en-europa-que-no-usan-el-euro-monedas-y-como-te-conviene-pagar/1734580,https://www.excelsior.com.mx/media/styles/image1200x630/public/pictures/2025/08/21/3365084.jpg,"Al momento de viajar, dos puntos clave que debemos conocer son el idioma y la moneda local. Más allá del uso de efectivo, te puede ahorrar dolores de cabeza. Si viajas pronto a Europa, te decimos qué… [+5141 chars]",2025-08-21T23:01:20,2025-07-27,2025-08-25
Banco Santander,Banco Santander,es,Expansion.com,Unicaja bate a Indra en rentabilidad del Ibex con dividendo,C.R.,"Indra y Unicaja compiten en el Ibex por el primer puesto de rentabilidad este año. Aunque la empresa española de defensa brilla con una escalada del 96,46% y el banco con un 90,42%, si se tiene en cuenta el retorno total por dividendo la cifra de Unicaja supe…",https://www.expansion.com/mercados/2025/08/22/68a7a1f8e5fdea740a8b4586.html,https://phantom-expansion.uecdn.es/cfa2802133abf65be9255bc2dc79d66f/crop/368x166/2006x1258/resize/1200/f/webp/assets/multimedia/imagenes/2025/08/22/17558169590248.jpg,"Indra y Unicaja compiten en el Ibex por el primer puesto de rentabilidad este año. Aunque la empresa española de defensa brilla con una escalada del 96,46% y el banco con un 90,42%, si se tiene en cu… [+2161 chars]",2025-08-21T22:58:02,2025-07-27,2025-08-25
MINEROS,MINEROS,es,Nacion.com,Exjugador de Alajuelense describe desde México al atacante con la primera ficha para reforzar a la Liga,Fanny Tayver Marín,Todo va muy encaminado para que Liga Deportiva Alajuelense termine de concretar la llegada de un delantero.,https://www.nacion.com/puro-deporte/exjugador-de-alajuelense-describe-desde-mexico-al/RDINWDY7C5HT3KJAOGTQZSY6JI/story/,https://www.nacion.com/resizer/v2/LLRA6I2FEFF5ZE7PZZB6AFA7B4.jpg?smart=true&auth=d45cf83fbd02de9fdc60d4348a07e2893335b35273f8355a5f146e188732c0a0&width=1440,"Liga Deportiva Alajuelense trabaja en concretar la llegada de su nuevo delantero. De varios candidatos que los rojinegros venían siguiendo desde hace tiempo, uno de ellos cuenta con la ficha número u… [+2889 chars]",2025-08-21T21:39:41,2025-07-27,2025-08-25
ENEL,ENEL,es,La Nacion,Encuentran los restos que serían de “Lancelot”: estaban enterrados debajo del lugar menos esperado,LA NACION,Arqueólogos especulan que habrían descubierto la fosa donde se depositaron los restos del famoso caballero medieval retratado en la ficción artúrica,https://www.lanacion.com.ar/lifestyle/en-las-redes/encuentran-los-restos-que-serian-de-lancelot-estaban-enterrados-debajo-del-lugar-menos-esperado-nid21082025/,https://resizer.glanacion.com/resizer/v2/en-polonia-hallaron-la-tumba-de-un-caballero-SMLSCTHVQVHOLPNIQAVXQOZ3EQ.png?auth=84fc136d001e1096633ec0534a5d5d81e455480c9fd6882ff2e93ef7d698e5d2&width=1200&quality=70&smart=false&height=800,"Lancelot du Lac -o simplemente Lancelot- es el personaje principal de la leyenda artúrica, reconocido por su valentía como caballero de la Mesa Redonda y por la historia de drama y tragedia con la re… [+3170 chars]",2025-08-21T21:18:50,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Libertaddigital.com,Triste es pedir…pagando impuestos,Anna Grau,"Para qué pago impuestos se preguntan muchos afectados por los incendios en toda España, atónitos ante la impotencia pública para prevenirlos y apagarlos.",https://www.libertaddigital.com/opinion/2025-08-21/anna-grau-triste-es-pedir-pagando-impuestos-7287840/,https://s.libertaddigital.com/2025/08/21/1200/627/ld/ok-trade-republic-kappa-retire-rich-recorte.jpg,"Que sí, que la antipolítica es muy mala. Pero, ¿cómo la prevenimos? ¿En serio, o como los incendios? Leo aquí mismo, en estas páginas, una noticia que me hace reflexionar. Habla de un neobanco online… [+4892 chars]",2025-08-21T20:45:05,2025-07-27,2025-08-25
ISA,ISA,es,Hipertextual,"Mira el primer teaser de ‘The Pitt’, temporada 2: el aclamado drama médico regresa a HBO Max",Gabriel Erard,"The Pitt fue una de las grandes sorpresas de 2025. La serie de HBO Max cosechó excelentes críticas y se convirtió en una de las más vistas de la plataforma, destacando no solo por su realismo sino también por el gran trabajo del elenco que lidera Noah Wyle (E…",http://hipertextual.com/cine-television/the-pitt-temporada-2-trailer-hbo-max/,https://imgs.hipertextual.com/wp-content/uploads/2025/08/The-Pitt-scaled.jpg,"The Pitt fue una de las grandes sorpresas de 2025. La serie de HBO Max cosechó excelentes críticas y se convirtió en una de las más vistas de la plataforma, destacando no solo por su realismo sino ta… [+3477 chars]",2025-08-21T20:37:11,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Cnnchile.com,"Lo que dejó el cambio de gabinete: Controversia tras salida de Valenzuela, elogios a Marcel y el arribo de Grau a Hacienda",CNN Chile,"El cientista político Nicolás Freire analizó en CNN Chile los ajustes ministeriales realizados en la administración de Gabriel Boric, en medio de la carrera presidencial y las elecciones parlamentarias.",https://www.cnnchile.com/lodijeronencnn/lo-que-dejo-el-cambio-de-gabinete-controversia-tras-salida-de-valenzuela-elogios-a-marcel-y-el-arribo-de-grau-a-hacienda_20250821/,https://media.cnnchile.com/sites/2/2025/08/A_UNO_1678913-1.jpg,"El cientista político Nicolás Freire analizó en CNN Chile los ajustes ministeriales realizados en la administración de Gabriel Boric, en medio de la carrera presidencial y las elecciones parlamentari… [+1886 chars]",2025-08-21T19:58:53,2025-07-27,2025-08-25
Banco Santander,Banco Santander,es,Excelsior.com.mx,¿Cómo cobrar un premio de Melate?,karla.palacio,"Karla Palacio
Si resultaste ganador en Melate, aquí te explicamos cómo cobrar un premio Melate dentro del plazo, en la sede correcta y con los documentos adecuados. 

Y es que el proceso inicia con la validación del boleto ganador y finaliza con la entrega …",https://www.excelsior.com.mx/estilo-de-vida/como-cobrar-un-premio-de-melate/1734533,https://www.excelsior.com.mx/media/styles/image1200x630/public/pictures/2025/08/21/3364901.jpg,"Si resultaste ganador en Melate, aquí te explicamos cómo cobrar un premio Melate dentro del plazo, en la sede correcta y con los documentos adecuados. 
Y es que el proceso inicia con la validación d… [+4409 chars]",2025-08-21T19:53:07,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Montevideo.com.uy,Comediante pidió ayuda para recuperar “monto importante” de dinero transferido por error,Montevideo Portal,La influencer Jimena Márquez contó que giró una suma “que generó un agujero en el presupuesto” y lleva más de 20 días sin respuesta.,https://www.montevideo.com.uy/Pantallazo/Comediante-pidio-ayuda-para-recuperar-monto-importante-de-dinero-transferido-por-error-uc933967,https://imagenes.montevideo.com.uy/imgnoticias/202409/_W768_H512_80/896388.jpg,"La comediante e influencer Jimena Márquez realizó un pedido de ayuda este miércoles tras haber girado un monto de dinero muy importante a una persona equivocada, a la cual ha tratado de contactar hac… [+803 chars]",2025-08-21T19:44:00,2025-07-27,2025-08-25
